"CMP","MF","MW","Ncharges","C","H","N","O","S","Br","K","Cl","Zn","P","Na","I","F","Ca","Se","Cu","As","Cd","Hg","Pt","Co","RNH2","R2NH","R3N","ROPO3","ROH","RCHO","RCOR","RCOOH","RCOOR","ROR","RCCH","RCN","RINGS","AROMATIC","TPSA","logP","Active","Index"
"CMP1169","C15O2",212.1593,0,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,26.3,3.37,0,1169
"CMP1170","C7N3O2",158.0938,2,7,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,74.5,1.994,0,1170
"CMP1171","C15N2O2",240.1727,0,15,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,2,63.4,3.407,0,1171
"CMP1172","C22O3",312.2336,0,22,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,0,43.37,4.37,0,1172
"CMP1173","C15NO2S",258.231,0,15,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,79.37,3.576,0,1173
"CMP1174","C22FN3O3",373.2521032,0,22,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,4,2,75.17,2.361,0,1174
"CMP1175","C10N4O2",208.1326,0,10,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,2,72.68,0.079,0,1175
"CMP1176","C33N4O2",484.3787,0,33,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,6,5,72.94,7.264,0,1176
"CMP1177","C19O5",308.2003,0,19,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,3,2,53.99,3.371,0,1177
"CMP1178","C6O3",120.0624,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,50.44,0.653,0,1178
"CMP1179","C23HO5",357.25104,0,23,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,3,0,72.83,3.949,0,1179
"CMP1180","C27O4",388.2865,0,27,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,4,0,60.44,5.969,0,1180
"CMP1181","C10O2",152.1058,0,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,34.14,1.621,0,1181
"CMP1182","C24ClN2O5",431.7202,0,24,0,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,2,2,95.94,3.831,0,1182
"CMP1183","C24F2NO3",388.2585064,0,24,0,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,4,3,60.77,4.953,0,1183
"CMP1184","C15I3NNaO4",661.86797928,2,15,0,1,4,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,2,2,95.61,3.318,0,1184
"CMP1185","C21NO4S",362.294,0,21,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,2,86.22,4.321,0,1185
"CMP1186","C14ClN3S",277.6879,0,14,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,47.61,3.513,0,1186
"CMP1187","C28N3O3",426.3179,0,28,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,2,2,64.09,3.24,0,1187
"CMP1188","C7O6",180.0713,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,1,0,110.3,-3.18,0,1188
"CMP1189","C8O4",160.0832,0,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,77.76,1.006,0,1189
"CMP1190","C8F3N2OS",229.1586096,0,8,0,2,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,76.38,3.358,0,1190
"CMP1191","C19FN3O4",353.2194032,0,19,0,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,1,0,1,0,0,4,1,83.8,2.374,0,1191
"CMP1192","C33N6O6",576.3897,0,33,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,6,5,143.3,6.319,0,1192
"CMP1193","C26ClN2O8S",535.8048,0,26,0,2,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,3,2,162.6,5.309,0,1193
"CMP1194","C16ClNO5",321.6279,0,16,0,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,91.75,2.96,0,1194
"CMP1195","C15",180.1605,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.035,0,1195
"CMP1196","C12N2O2",204.1406,0,12,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2,1,65.12,1.773,0,1196
"CMP1197","C18N6NaO5S2",467.34956928,2,18,0,6,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,4,2,203.9,-1.23,0,1197
"CMP1198","C11N2NaO2S",247.18466928,2,11,0,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,58.53,1.142,0,1198
"CMP1199","C10Cl2NO3",253.0179,0,10,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,70.42,2.945,0,1199
"CMP1200","C44N5O10",758.4983,0,44,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2,0,2,3,0,0,4,2,171.8,4.867,0,1200
"CMP1201","C11N4O4",252.1421,4,11,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,101.6,1.777,0,1201
"CMP1202","C18N4O18",560.2086,8,18,0,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,1,0,317.9,-0.25,0,1202
"CMP1203","C41NO15",746.4364,0,41,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,4,1,0,0,7,0,239,0.515,0,1203
"CMP1204","C17O4",268.1795,0,17,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,2,66.76,2.896,0,1204
"CMP1205","C25ClN2O5",443.7309,0,25,0,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,3,2,95.94,3.697,0,1205
"CMP1206","C22O6",360.2318,0,22,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,5,3,67.13,4.381,0,1206
"CMP1207","C13N4O3",260.1641,0,13,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,2,2,78.89,0.193,0,1207
"CMP1208","C24FO6",403.2516032,0,24,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,0,5,0,93.06,2.418,0,1208
"CMP1209","C11NO",162.1238,0,11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,23.47,1.67,0,1209
"CMP1210","C34H5N5O8S",643.4972,0,34,5,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,1,0,0,8,2,180.9,2.87,0,1210
"CMP1211","C10N2S4",276.3804,0,10,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,121.2,3.621,0,1211
"CMP1212","C21ClNO6",397.6808,0,21,0,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,3,3,94.83,3.47,0,1212
"CMP1213","C2AsO2",130.9418,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.3,0.111,0,1213
"CMP1214","C12O11",320.1218,0,12,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,2,0,189.5,-5.39,0,1214
"CMP1215","C32ClNO8",561.7973,0,32,0,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,1,0,0,3,3,144.6,5.314,0,1215
"CMP1216","C20NO11",430.2141,0,20,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,1,3,1,202.3,-3.1,0,1216
"CMP1217","C11Cl2N5",273.0572,0,11,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,83.79,4.065,0,1217
"CMP1218","C9ClNO",173.5554,0,9,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,33.12,2.593,0,1218
"CMP1219","C11O4",196.1153,0,11,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,77.76,1.316,0,1219
"CMP1220","C23N5O7",458.2754,0,23,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,2,0,0,0,0,1,1,231,2.547,0,1220
"CMP1221","C22FN2O5",391.2442032,0,22,0,2,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,1,3,2,110.8,2.968,0,1221
"CMP1222","C17N3NaO4S",365.25436928,2,17,0,3,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3,1,127.2,0.054,0,1222
"CMP1223","C4N2O4",140.0538,0,4,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,92.34,-1.42,0,1223
"CMP1224","C17F3N3O3S",383.2604096,0,17,0,3,3,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,95.59,5.053,0,1224
"CMP1225","C20O2",272.2128,0,20,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,26.3,6.196,0,1225
"CMP1226","C22O2",296.2342,0,22,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,26.3,6.081,0,1226
"CMP1227","C6N4O2",160.0898,0,6,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,2,83.54,-1.05,0,1227
"CMP1228","C10NO",150.1131,0,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,43.09,2.365,0,1228
"CMP1229","C22N3O6S",434.3169,0,22,0,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,1,1,184.1,2.982,0,1229
"CMP1230","C16ClNO6S2",401.7573,0,16,0,1,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,3,140.7,4.039,0,1230
"CMP1231","C17N3O2S",310.2658,0,17,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,2,64.79,3.216,0,1231
"CMP1232","C16KN2O5S",371.3449,2,16,0,2,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,3,1,124,-0.3,0,1232
"CMP1233","C9NO4",186.1006,0,9,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,1,1,103.7,0.752,0,1233
"CMP1234","C30HO8",489.32414,0,30,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,3,0,0,6,1,114.6,3.11,0,1234
"CMP1235","C23ClFN3O4",436.7152032,0,23,0,3,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,1,0,1,0,0,5,2,83.8,3.824,0,1235
"CMP1236","C9ClNO2",189.5548,0,9,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1,53.09,2.519,0,1236
"CMP1237","C17Cl3N",324.5476,0,17,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,12.03,6.372,0,1237
"CMP1238","C14O2",200.1486,0,14,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,29.46,2.944,0,1238
"CMP1239","C17NO2",250.1874,0,17,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2,1,32.7,3.035,0,1239
"CMP1240","C14O2",200.1486,0,14,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,26.3,3.043,0,1240
"CMP1241","C9Cl2N2O3",255.0139,0,9,0,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,83.31,2.34,0,1241
"CMP1242","C10Cl2NO",221.0191,0,10,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,33.12,3.555,0,1242
"CMP1243","C17BrNO3",346.0908,2,17,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,1,46.53,2.949,0,1243
"CMP1244","C12O4",208.126,0,12,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,1,36.92,2.161,0,1244
"CMP1245","C14I4O4",739.76528,0,14,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2,2,66.76,5.23,0,1245
"CMP1246","C16N3NaO8S",417.24126928,2,16,0,3,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,1,0,0,0,2,0,204.4,-1.43,0,1246
"CMP1247","C19N5O4",362.2344,0,19,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,3,1,111.8,2.322,0,1247
"CMP1248","C9NO",138.1024,0,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,46.25,1.767,0,1248
"CMP1249","C21O6",348.2211,0,21,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,0,0,5,4,78.13,4.078,0,1249
"CMP1250","C22ClNO",329.6945,0,22,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2,23.47,6.143,0,1250
"CMP1251","C16N2O3S",300.2478,0,16,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,94.57,4.745,0,1251
"CMP1252","C11NO9",290.119,0,11,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,1,0,1,0,0,1,0,176.7,-3.48,0,1252
"CMP1253","C17N5O6",370.2118,0,17,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,2,0,0,0,0,1,1,211.8,1.467,0,1253
"CMP1254","C12NO3",206.1333,0,12,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,1,47.56,2.119,0,1254
"CMP1255","C24O6",384.2532,0,24,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,4,0,100.9,2.374,0,1255
"CMP1256","C8NO2",142.0911,0,8,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,49.33,1.423,0,1256
"CMP1257","C8NO5",190.0893,0,8,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,1,0,104.3,-3.32,0,1257
"CMP1258","C29N6O6",528.3469,0,29,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,0,0,5,5,162.1,4.17,0,1258
"CMP1259","C7NO4S",194.1442,0,7,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,109,3.042,0,1259
"CMP1260","C8Cl2N2O2",227.0038,0,8,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,66.24,2.347,0,1260
"CMP1261","C16KN2O4S",355.3455,2,16,0,2,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3,1,114.8,-0.14,0,1261
"CMP1262","C6ClNO5",201.5209,0,6,0,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,1,0,116.1,-1.75,0,1262
"CMP1263","C33O19",700.3417,0,33,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,8,0,0,5,2,297.1,-2.69,0,1263
"CMP1264","C10NaO2",175.09556928,2,10,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,40.13,0.93,0,1264
"CMP1265","C11ClN2O",211.5835,0,11,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,1,24.5,2.3,0,1265
"CMP1266","C33H4N2O9",572.39286,0,33,4,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,5,0,0,6,3,117.7,4.109,0,1266
"CMP1267","C6O5",152.0612,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,2,0,79.15,-2.17,0,1267
"CMP1268","C13ClN2",219.6055,0,13,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,38.91,4.079,0,1268
"CMP1269","C25ClI2NO3",651.53434,0,25,0,1,3,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,3,3,42.68,7.738,0,1269
"CMP1270","C21O5",332.2217,0,21,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,4,0,91.67,1.989,0,1270
"CMP1271","C18NaO5S",351.24436928,2,18,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,95.04,3.823,0,1271
"CMP1272","C15ClNO2",261.619,0,15,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,41.49,3.345,0,1272
"CMP1273","C25N9NaO8S2",641.44276928,2,25,0,9,8,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,0,0,1,0,0,0,0,5,2,273.6,-1.85,0,1273
"CMP1274","C14NO4",246.1541,0,14,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2,2,66.84,1.341,0,1274
"CMP1275","C15O",196.1599,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,20.23,4.685,0,1275
"CMP1276","C18Cl2NO",317.1047,0,18,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,2,12.47,4.996,0,1276
"CMP1277","C19O4",292.2009,0,19,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,52.6,4,0,1277
"CMP1278","C11ClNO3S",261.6406,0,11,0,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,62.83,2.634,0,1278
"CMP1279","C25O3",348.2657,0,25,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,2,43.37,5.331,0,1279
"CMP1280","C23ClN3O5S",465.7812,0,23,0,3,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,3,2,121.9,5.895,0,1280
"CMP1281","C19ClN2O4",355.6673,0,19,0,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,3,2,99.26,2.998,0,1281
"CMP1282","C12N3O2S",250.2123,0,12,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,2,1,92.31,3.316,0,1282
"CMP1283","C16HNO6",303.18224,0,16,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,2,0,96.3,-0.45,0,1283
"CMP1284","C20ClNO4",353.6713,2,20,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,4,40.8,3.898,0,1284
"CMP1285","C7N2O",128.0877,0,7,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,69.11,1.649,0,1285
"CMP1286","C10N4O2",208.1326,0,10,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,2,72.68,0.079,0,1286
"CMP1287","CClNO",77.4698,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.25,1.008,0,1287
"CMP1288","C12ClN4",235.6082,0,12,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,77.82,3.686,0,1288
"CMP1289","C24O5",368.2538,0,24,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,3,0,72.83,4.195,0,1289
"CMP1290","C16N3O3",282.1895,0,16,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,3,3,84.08,3.045,0,1290
"CMP1291","C32NO8",526.3443,0,32,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,1,0,0,3,3,144.6,4.747,0,1291
"CMP1292","C18O2",248.1914,0,18,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,40.46,4.785,0,1292
"CMP1293","C15N3O2S",286.2444,0,15,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,3,2,92.31,3.965,0,1293
"CMP1294","C22ClN2O3S",407.765,0,22,0,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,76.67,6.314,0,1294
"CMP1295","C10N3S",194.1921,0,10,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,69.81,2.686,0,1295
"CMP1296","C10N5O4",254.1381,0,10,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,3,1,139.5,-1.39,0,1296
"CMP1297","C17ClNO3",301.6398,0,17,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2,1,49.77,2.982,0,1297
"CMP1298","C20N8O5",432.2646,0,20,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,3,2,210.5,1.821,0,1298
"CMP1299","C24N2",316.2702,0,24,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,6.48,4.747,0,1299
"CMP1300","C15O3",228.1587,0,15,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,38.83,2.762,0,1300
